filename,caption
scene-0706_12.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0706_13.mp4,A realistic driving scene.
scene-0706_14.mp4,A realistic driving scene.
scene-0706_15.mp4,A realistic driving scene.
scene-0706_16.mp4,A realistic driving scene.
scene-0706_17.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0706_18.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0706_19.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0706_2.mp4,A realistic driving scene.
scene-0706_20.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0706_21.mp4,A realistic driving scene.
scene-0706_22.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0706_23.mp4,A realistic driving scene.
scene-0706_24.mp4,A realistic driving scene.
scene-0706_25.mp4,A realistic driving scene.
scene-0706_26.mp4,A realistic driving scene.
scene-0706_27.mp4,A realistic driving scene.
scene-0706_28.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0706_3.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0706_4.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0706_5.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0706_6.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0706_7.mp4,A realistic driving scene.
scene-0706_8.mp4,A realistic driving scene.
scene-0706_9.mp4,A realistic driving scene.
scene-0707_0.mp4,A realistic driving scene.
scene-0707_1.mp4,"A realistic driving scene, in an urban environment, with light traffic."
scene-0707_10.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0707_11.mp4,"A realistic driving scene, on a dry asphalt road, with light traffic."
scene-0707_12.mp4,"A realistic driving scene, in clear weather, with light traffic."
scene-0707_13.mp4,"A realistic driving scene, during day light, in an urban environment, with light traffic."
scene-0707_14.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0707_15.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0707_16.mp4,"A realistic driving scene, in an urban environment."
scene-0707_17.mp4,A realistic driving scene.
scene-0707_18.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with light traffic."
scene-0707_19.mp4,A realistic driving scene.
scene-0707_2.mp4,A realistic driving scene.
scene-0707_20.mp4,A realistic driving scene.
scene-0707_21.mp4,"A realistic driving scene, with light traffic."
scene-0707_22.mp4,A realistic driving scene.
scene-0707_23.mp4,A realistic driving scene.
scene-0707_24.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with light traffic."
scene-0707_25.mp4,"A realistic driving scene, during day light."
scene-0707_26.mp4,A realistic driving scene.
scene-0707_27.mp4,A realistic driving scene.
scene-0707_3.mp4,A realistic driving scene.
scene-0707_4.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0707_5.mp4,A realistic driving scene.
scene-0707_6.mp4,A realistic driving scene.
scene-0707_7.mp4,A realistic driving scene.
scene-0707_8.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0707_9.mp4,"A realistic driving scene, in clear weather, with light traffic."
scene-0708_0.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0708_1.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0708_10.mp4,A realistic driving scene.
scene-0708_11.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0708_12.mp4,A realistic driving scene.
scene-0708_13.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0708_14.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0708_15.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0708_16.mp4,A realistic driving scene.
scene-0708_17.mp4,A realistic driving scene.
scene-0708_18.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0708_19.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0708_2.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0708_20.mp4,"A realistic driving scene, in clear weather."
scene-0708_21.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0708_22.mp4,"A realistic driving scene, in an urban environment."
scene-0708_23.mp4,A realistic driving scene.
scene-0708_24.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0708_25.mp4,"A realistic driving scene, with moderate traffic."
scene-0708_26.mp4,"A realistic driving scene, in clear weather."
scene-0708_27.mp4,"A realistic driving scene, in an urban environment."
scene-0708_28.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0708_3.mp4,"A realistic driving scene, during day light."
scene-0708_4.mp4,A realistic driving scene.
scene-0708_5.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0708_6.mp4,"A realistic driving scene, with moderate traffic."
scene-0708_7.mp4,A realistic driving scene.
scene-0708_8.mp4,A realistic driving scene.
scene-0708_9.mp4,A realistic driving scene.
scene-0709_0.mp4,A realistic driving scene.
scene-0709_1.mp4,"A realistic driving scene, with moderate traffic."
scene-0709_10.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0709_11.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0709_12.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0709_13.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0709_14.mp4,A realistic driving scene.
scene-0709_15.mp4,A realistic driving scene.
scene-0709_16.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0709_17.mp4,A realistic driving scene.
scene-0709_18.mp4,A realistic driving scene.
scene-0709_19.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0709_2.mp4,A realistic driving scene.
scene-0709_20.mp4,A realistic driving scene.
scene-0709_21.mp4,A realistic driving scene.
scene-0709_22.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0709_23.mp4,A realistic driving scene.
scene-0709_24.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0709_25.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0709_26.mp4,A realistic driving scene.
scene-0709_27.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0709_3.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0709_4.mp4,A realistic driving scene.
scene-0709_5.mp4,A realistic driving scene.
scene-0709_6.mp4,A realistic driving scene.
scene-0709_7.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0709_8.mp4,"A realistic driving scene, with moderate traffic."
scene-0709_9.mp4,A realistic driving scene.
scene-0710_0.mp4,A realistic driving scene.
scene-0710_1.mp4,A realistic driving scene.
scene-0710_10.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0710_11.mp4,A realistic driving scene.
scene-0710_12.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0710_13.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0710_14.mp4,A realistic driving scene.
scene-0710_15.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0710_16.mp4,A realistic driving scene.
scene-0710_17.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0710_18.mp4,A realistic driving scene.
scene-0710_19.mp4,A realistic driving scene.
scene-0710_2.mp4,A realistic driving scene.
scene-0710_20.mp4,A realistic driving scene.
scene-0710_21.mp4,A realistic driving scene.
scene-0710_22.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0710_23.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0710_24.mp4,A realistic driving scene.
scene-0710_25.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0710_26.mp4,A realistic driving scene.
scene-0710_27.mp4,A realistic driving scene.
scene-0710_28.mp4,A realistic driving scene.
scene-0710_3.mp4,A realistic driving scene.
scene-0710_4.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0710_5.mp4,A realistic driving scene.
scene-0710_6.mp4,A realistic driving scene.
scene-0710_7.mp4,A realistic driving scene.
scene-0710_8.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0710_9.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0711_0.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0711_1.mp4,A realistic driving scene.
scene-0711_10.mp4,A realistic driving scene.
scene-0711_11.mp4,A realistic driving scene.
scene-0711_12.mp4,A realistic driving scene.
scene-0711_13.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0711_14.mp4,A realistic driving scene.
scene-0711_15.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0711_16.mp4,A realistic driving scene.
scene-0711_17.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0711_18.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0711_19.mp4,A realistic driving scene.
scene-0711_2.mp4,A realistic driving scene.
scene-0711_20.mp4,A realistic driving scene.
scene-0711_21.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0711_22.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0711_23.mp4,"A realistic driving scene, in clear weather."
scene-0711_24.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0711_25.mp4,A realistic driving scene.
scene-0711_26.mp4,A realistic driving scene.
scene-0711_27.mp4,A realistic driving scene.
scene-0711_28.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0711_3.mp4,A realistic driving scene.
scene-0711_4.mp4,A realistic driving scene.
scene-0711_5.mp4,A realistic driving scene.
scene-0711_6.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0711_7.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0711_8.mp4,A realistic driving scene.
scene-0711_9.mp4,A realistic driving scene.
scene-0712_0.mp4,A realistic driving scene.
scene-0712_1.mp4,A realistic driving scene.
scene-0712_10.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0712_11.mp4,A realistic driving scene.
scene-0712_12.mp4,A realistic driving scene.
scene-0712_13.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0712_14.mp4,A realistic driving scene.
scene-0712_15.mp4,A realistic driving scene.
scene-0712_16.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0712_17.mp4,A realistic driving scene.
scene-0712_18.mp4,A realistic driving scene.
scene-0712_19.mp4,A realistic driving scene.
scene-0712_2.mp4,A realistic driving scene.
scene-0712_20.mp4,A realistic driving scene.
scene-0712_21.mp4,A realistic driving scene.
scene-0712_22.mp4,"A realistic driving scene, in an urban environment."
scene-0712_23.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0712_24.mp4,A realistic driving scene.
scene-0712_25.mp4,A realistic driving scene.
scene-0712_26.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0712_27.mp4,A realistic driving scene.
scene-0712_3.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0712_4.mp4,A realistic driving scene.
scene-0712_5.mp4,A realistic driving scene.
scene-0712_6.mp4,A realistic driving scene.
scene-0712_7.mp4,A realistic driving scene.
scene-0712_8.mp4,A realistic driving scene.
scene-0712_9.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0713_0.mp4,A realistic driving scene.
scene-0713_1.mp4,A realistic driving scene.
scene-0713_10.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0713_11.mp4,A realistic driving scene.
scene-0713_12.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0713_13.mp4,A realistic driving scene.
scene-0713_14.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0713_15.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0713_16.mp4,A realistic driving scene.
scene-0713_17.mp4,"A realistic driving scene, during day light."
scene-0713_18.mp4,A realistic driving scene.
scene-0713_19.mp4,A realistic driving scene.
scene-0713_2.mp4,A realistic driving scene.
scene-0713_20.mp4,A realistic driving scene.
scene-0713_21.mp4,A realistic driving scene.
scene-0713_22.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0713_23.mp4,A realistic driving scene.
scene-0713_24.mp4,A realistic driving scene.
scene-0713_25.mp4,A realistic driving scene.
scene-0713_26.mp4,A realistic driving scene.
scene-0713_27.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0713_28.mp4,"A realistic driving scene, with moderate traffic."
scene-0713_3.mp4,A realistic driving scene.
scene-0713_4.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0713_5.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0713_6.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0713_7.mp4,A realistic driving scene.
scene-0713_8.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0713_9.mp4,"A realistic driving scene, in clear weather."
scene-0714_0.mp4,A realistic driving scene.
scene-0714_1.mp4,A realistic driving scene.
scene-0714_10.mp4,A realistic driving scene.
scene-0714_11.mp4,"A realistic driving scene, in an urban environment."
scene-0714_12.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0714_13.mp4,A realistic driving scene.
scene-0714_14.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0714_15.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0714_16.mp4,"A realistic driving scene, with moderate traffic."
scene-0714_17.mp4,A realistic driving scene.
scene-0714_18.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0714_19.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0714_2.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0714_20.mp4,A realistic driving scene.
scene-0714_21.mp4,A realistic driving scene.
scene-0714_22.mp4,A realistic driving scene.
scene-0714_23.mp4,A realistic driving scene.
scene-0714_24.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0714_25.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0714_26.mp4,A realistic driving scene.
scene-0714_27.mp4,A realistic driving scene.
scene-0714_28.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0714_29.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0714_3.mp4,A realistic driving scene.
scene-0714_4.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0714_5.mp4,A realistic driving scene.
scene-0714_6.mp4,A realistic driving scene.
scene-0714_7.mp4,"A realistic driving scene, with moderate traffic."
scene-0714_8.mp4,"A realistic driving scene, in an urban environment."
scene-0714_9.mp4,A realistic driving scene.
scene-0715_0.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0715_1.mp4,A realistic driving scene.
scene-0715_10.mp4,"A realistic driving scene, during daytime light, in clear weather, on a dry asphalt road."
scene-0715_11.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0715_12.mp4,"A realistic driving scene, during daytime light, on a dry asphalt road."
scene-0715_13.mp4,A realistic driving scene.
scene-0715_14.mp4,A realistic driving scene.
scene-0715_15.mp4,"A realistic driving scene, in clear weather."
scene-0715_16.mp4,A realistic driving scene.
scene-0715_17.mp4,"A realistic driving scene, during daytime light, in clear weather."
scene-0715_18.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0715_19.mp4,A realistic driving scene.
scene-0715_2.mp4,"A realistic driving scene, during daytime light, in clear weather, with moderate traffic."
scene-0715_20.mp4,"A realistic driving scene, during daytime light, in clear weather, in an urban environment."
scene-0715_21.mp4,"A realistic driving scene, during daytime light, in clear weather, in an urban environment, with moderate traffic."
scene-0715_22.mp4,A realistic driving scene.
scene-0715_23.mp4,A realistic driving scene.
scene-0715_24.mp4,"A realistic driving scene, in an urban environment."
scene-0715_25.mp4,A realistic driving scene.
scene-0715_26.mp4,A realistic driving scene.
scene-0715_27.mp4,A realistic driving scene.
scene-0715_28.mp4,A realistic driving scene.
scene-0715_3.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0715_4.mp4,A realistic driving scene.
scene-0715_5.mp4,A realistic driving scene.
scene-0715_6.mp4,A realistic driving scene.
scene-0715_7.mp4,"A realistic driving scene, during daytime light, on a dry asphalt road, in an urban environment."
scene-0715_8.mp4,A realistic driving scene.
scene-0715_9.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0716_0.mp4,A realistic driving scene.
scene-0716_1.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0716_10.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0716_11.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0716_12.mp4,"A realistic driving scene, with moderate traffic."
scene-0716_13.mp4,A realistic driving scene.
scene-0716_14.mp4,A realistic driving scene.
scene-0716_15.mp4,A realistic driving scene.
scene-0716_16.mp4,A realistic driving scene.
scene-0716_17.mp4,"A realistic driving scene, in an urban environment."
scene-0716_18.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0716_19.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0716_2.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0716_20.mp4,A realistic driving scene.
scene-0716_21.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0716_22.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0716_23.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0716_24.mp4,"A realistic driving scene, in clear weather."
scene-0716_25.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0716_26.mp4,A realistic driving scene.
scene-0716_27.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0716_3.mp4,A realistic driving scene.
scene-0716_4.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0716_5.mp4,A realistic driving scene.
scene-0716_6.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0716_7.mp4,A realistic driving scene.
scene-0716_8.mp4,A realistic driving scene.
scene-0716_9.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0717_0.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0717_1.mp4,A realistic driving scene.
scene-0717_10.mp4,A realistic driving scene.
scene-0717_11.mp4,A realistic driving scene.
scene-0717_12.mp4,A realistic driving scene.
scene-0717_13.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0717_14.mp4,A realistic driving scene.
scene-0717_15.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0717_16.mp4,A realistic driving scene.
scene-0717_17.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0717_18.mp4,A realistic driving scene.
scene-0717_19.mp4,A realistic driving scene.
scene-0717_2.mp4,A realistic driving scene.
scene-0717_20.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0717_21.mp4,A realistic driving scene.
scene-0717_22.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0717_23.mp4,A realistic driving scene.
scene-0717_24.mp4,A realistic driving scene.
scene-0717_25.mp4,A realistic driving scene.
scene-0717_26.mp4,A realistic driving scene.
scene-0717_27.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0717_28.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0717_3.mp4,A realistic driving scene.
scene-0717_4.mp4,A realistic driving scene.
scene-0717_5.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0717_6.mp4,"A realistic driving scene, with moderate traffic."
scene-0717_7.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0717_8.mp4,A realistic driving scene.
scene-0717_9.mp4,A realistic driving scene.
scene-0718_0.mp4,A realistic driving scene.
scene-0718_1.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0718_10.mp4,A realistic driving scene.
scene-0718_11.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0718_12.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0718_13.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0718_14.mp4,A realistic driving scene.
scene-0718_15.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0718_16.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0718_17.mp4,A realistic driving scene.
scene-0718_18.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0718_19.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0718_2.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0718_20.mp4,A realistic driving scene.
scene-0718_21.mp4,A realistic driving scene.
scene-0718_22.mp4,A realistic driving scene.
scene-0718_23.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0718_24.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0718_25.mp4,A realistic driving scene.
scene-0718_26.mp4,"A realistic driving scene, during day light."
scene-0718_27.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0718_28.mp4,A realistic driving scene.
scene-0718_3.mp4,A realistic driving scene.
scene-0718_4.mp4,A realistic driving scene.
scene-0718_5.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0718_6.mp4,A realistic driving scene.
scene-0718_7.mp4,"A realistic driving scene, with moderate traffic."
scene-0718_8.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0718_9.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0719_0.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0719_1.mp4,A realistic driving scene.
scene-0719_10.mp4,A realistic driving scene.
scene-0719_11.mp4,A realistic driving scene.
scene-0719_12.mp4,A realistic driving scene.
scene-0719_13.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0719_14.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0719_15.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0719_16.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0719_17.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0719_18.mp4,A realistic driving scene.
scene-0719_19.mp4,A realistic driving scene.
scene-0719_2.mp4,A realistic driving scene.
scene-0719_20.mp4,A realistic driving scene.
scene-0719_21.mp4,A realistic driving scene.
scene-0719_22.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0719_23.mp4,A realistic driving scene.
scene-0719_24.mp4,A realistic driving scene.
scene-0719_25.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0719_26.mp4,A realistic driving scene.
scene-0719_27.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0719_28.mp4,A realistic driving scene.
scene-0719_3.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0719_4.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0719_5.mp4,A realistic driving scene.
scene-0719_6.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0719_7.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0719_8.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0719_9.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0726_0.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0726_1.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0726_10.mp4,A realistic driving scene.
scene-0726_11.mp4,A realistic driving scene.
scene-0726_12.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0726_13.mp4,A realistic driving scene.
scene-0726_14.mp4,A realistic driving scene.
scene-0726_15.mp4,A realistic driving scene.
scene-0726_16.mp4,"A realistic driving scene, in an urban environment."
scene-0726_17.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0726_18.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0726_19.mp4,A realistic driving scene.
scene-0726_2.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0726_20.mp4,A realistic driving scene.
scene-0726_21.mp4,"A realistic driving scene, in clear weather."
scene-0726_22.mp4,"A realistic driving scene, in clear weather."
scene-0726_23.mp4,A realistic driving scene.
scene-0726_24.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0726_25.mp4,A realistic driving scene.
scene-0726_26.mp4,A realistic driving scene.
scene-0726_27.mp4,A realistic driving scene.
scene-0726_28.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0726_3.mp4,A realistic driving scene.
scene-0726_4.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0726_5.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0726_6.mp4,A realistic driving scene.
scene-0726_7.mp4,A realistic driving scene.
scene-0726_8.mp4,A realistic driving scene.
scene-0726_9.mp4,A realistic driving scene.
scene-0727_0.mp4,A realistic driving scene.
scene-0727_1.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0727_10.mp4,A realistic driving scene.
scene-0727_11.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0727_12.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0727_13.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0727_14.mp4,A realistic driving scene.
scene-0727_15.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0727_16.mp4,A realistic driving scene.
scene-0727_17.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0727_18.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0727_19.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0727_2.mp4,A realistic driving scene.
scene-0727_20.mp4,A realistic driving scene.
scene-0727_21.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0727_22.mp4,A realistic driving scene.
scene-0727_23.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0727_24.mp4,A realistic driving scene.
scene-0727_25.mp4,A realistic driving scene.
scene-0727_26.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0727_27.mp4,A realistic driving scene.
